source,category,title,description,href,image_url,image_key
intl-en-us,Business Applications,HUAWEI CLOUD WeLink,Digital collaborative office platform,https://www.huaweicloud.com/intl/en-us/product/welink.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/WeLink.png,BusinessApplications/WeLink.png
intl-en-us,Business Applications,Huawei Cloud Meeting,Enjoy ultra-HD videoconferencing that is both reliable and secure,https://www.huaweicloud.com/intl/en-us/product/meeting.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/Meeting.png,BusinessApplications/Meeting.png
intl-en-us,Business Applications,Message & SMS,SMS solutions from multiple carriers and channels,https://www.huaweicloud.com/intl/en-us/product/msgsms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/MSGSMS.png,DeveloperServices/MSGSMS.png
intl-en-us,Business Applications,ROMA Connect,"Seamlessly integrate applications, messages, data, APIs, and devices",https://www.huaweicloud.com/intl/en-us/product/roma.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/ROMAConnect.png,BusinessApplications/ROMAConnect.png
intl-en-us,Business Applications,Workspace,"Secure, efficient, and out-of-the-box virtual desktops on the cloud",https://www.huaweicloud.com/intl/en-us/product/workspace.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/Workspace.png,BusinessApplications/Workspace.png
intl-en-us,Compute,Auto Scaling,Adapt compute resources to changing demand,https://www.huaweicloud.com/intl/en-us/product/as.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/AS.png,Compute/AS.png
intl-en-us,Compute,Bare Metal Server (BMS),"Run services on dedicated, powerful physical servers",https://www.huaweicloud.com/intl/en-us/product/bms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/BMS.png,Compute/BMS.png
intl-en-us,Compute,Cloud Data Center (CloudDC),Enable quick cloud adoption for your assets,https://www.huaweicloud.com/intl/en-us/product/clouddc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/CloudDC.svg,Compute/CloudDC.svg
intl-en-us,Compute,Cloud Phone Host (CPH),Cloud servers with virtual phone functions,https://www.huaweicloud.com/intl/en-us/product/cph.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/CPH.png,Compute/CPH.png
intl-en-us,Compute,Dedicated Computing Cluster (DCC),Physically isolate compute resource pools for your workloads,https://www.huaweicloud.com/intl/en-us/product/dcc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/dcc.png,Compute/dcc.png
intl-en-us,Compute,Dedicated Host (DeH),Ensure performance by keeping compute resources isolated,https://www.huaweicloud.com/intl/en-us/product/deh.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/DeH.png,Compute/DeH.png
intl-en-us,Compute,Elastic Cloud Server (ECS),"Get your own secure, scalable virtual servers in the cloud",https://www.huaweicloud.com/intl/en-us/product/ecs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/ECS.png,Compute/ECS.png
intl-en-us,Compute,FunctionGraph,Run your code without provisioning or managing servers,https://www.huaweicloud.com/intl/en-us/product/functiongraph.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FunctionGraph.png,Compute/FunctionGraph.png
intl-en-us,Compute,GPU Accelerated Cloud Server (GACS),Get servers with excellent floating-point performance,https://www.huaweicloud.com/intl/en-us/product/gpu.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/GACS.png,Compute/GACS.png
intl-en-us,Compute,Huawei Cloud Flexus,Next-generation products with transcendent performance and experience,https://www.huaweicloud.com/intl/en-us/product/flexus.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/Flexus.png,Compute/Flexus.png
intl-en-us,Compute,Huawei Cloud Flexus L Instance,Lightweight servers ready out-of-the-box,https://www.huaweicloud.com/intl/en-us/product/flexus-l.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FECSL.png,Compute/FECSL.png
intl-en-us,Compute,Huawei Cloud Flexus X Instance,"Flexible compute, 6x the performance, and stellar experience",https://www.huaweicloud.com/intl/en-us/product/flexus-x.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FECSX.png,Compute/FECSX.png
intl-en-us,Compute,Image Management Service (IMS),Create and deploy servers faster with images,https://www.huaweicloud.com/intl/en-us/product/ims.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/IMS.png,Compute/IMS.png
intl-en-us,Containers,Cloud Container Engine (CCE),"Experience enterprise-class, managed Kubernetes service",https://www.huaweicloud.com/intl/en-us/product/cce.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCE.png,Containers/CCE.png
intl-en-us,Containers,Cloud Container Instance (CCI),Build applications efficiently with serverless containers,https://www.huaweicloud.com/intl/en-us/product/cci.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCI.png,Containers/CCI.png
intl-en-us,Containers,SoftWare Repository for Container (SWR),Manage your container images easily,https://www.huaweicloud.com/intl/en-us/product/swr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/SWR.png,Containers/SWR.png
intl-en-us,Containers,Ubiquitous Cloud Native Service (UCS),Extend cloud native to where your business goes,https://www.huaweicloud.com/intl/en-us/product/ucs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/UCS.png,Containers/UCS.png
intl-en-us,Content Delivery & Edge Computing,CloudPond,Deploy integrated racks and cloud services on customer's facilities,https://www.huaweicloud.com/intl/en-us/product/cloudpond.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/IES.png,ContentDeliveryEdgeComputing/IES.png
intl-en-us,Content Delivery & Edge Computing,Content Delivery Network (CDN),"Get content to users on this fast, scalable, and secure network",https://www.huaweicloud.com/intl/en-us/product/cdn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/CDN.png,ContentDeliveryEdgeComputing/CDN.png
intl-en-us,Content Delivery & Edge Computing,Intelligent Edge Cloud (IEC),Deploy cloud services near you for low latency,https://www.huaweicloud.com/intl/en-us/product/iec.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/IEC.png,ContentDeliveryEdgeComputing/IEC.png
intl-en-us,Content Delivery & Edge Computing,Whole Site Acceleration (WSA),Speed up customer access to both your static and dynamic content,https://www.huaweicloud.com/intl/en-us/product/wsa.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/WSA.png,ContentDeliveryEdgeComputing/WSA.png
intl-en-us,Databases,Data Admin Service (DAS),Manage your online databases with ease,https://www.huaweicloud.com/intl/en-us/product/das.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DAS.png,Databases/DAS.png
intl-en-us,Databases,Data Replication Service (DRS),Migrate your databases with minimal downtime,https://www.huaweicloud.com/intl/en-us/product/drs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DRS.png,Databases/DRS.png
intl-en-us,Databases,Database and Application Migration UGO,Migrate heterogeneous database schemas,https://www.huaweicloud.com/intl/en-us/product/ugo.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/UGO.png,Databases/UGO.png
intl-en-us,Databases,Distributed Cache Service (DCS),An in-memory caching service compatible with Redis®,https://www.huaweicloud.com/intl/en-us/product/dcs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Redis.png,Middleware/Redis.png
intl-en-us,Databases,Distributed Database Middleware (DDM),Scale out resources to handle massive volumes of concurrent requests,https://www.huaweicloud.com/intl/en-us/product/ddm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DDM.png,Databases/DDM.png
intl-en-us,Databases,Document Database Service (DDS),A scalable document database deployed in a cluster or replica set,https://www.huaweicloud.com/intl/en-us/product/dds.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/DDS.png,Databases/DDS.png
intl-en-us,Databases,GaussDB,"An enterprise-grade, distributed relational database",https://www.huaweicloud.com/intl/en-us/product/gaussdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDB.png,Databases/GaussDB.png
intl-en-us,Databases,GeminiDB,A cloud-native multi-model database compatible with mainstream NoSQL database protocols,https://www.huaweicloud.com/intl/en-us/product/geminidb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDBfornosql.png,Databases/GaussDBfornosql.png
intl-en-us,Databases,Huawei Cloud Flexus RDS,Lightweight databases that are easy to set up and manage,https://www.huaweicloud.com/intl/en-us/product/flexus-rds.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/FRDS.png,Compute/FRDS.png
intl-en-us,Databases,RDS for MariaDB,Power up your fully managed MariaDB,https://www.huaweicloud.com/intl/en-us/product/mariadb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforMariaDB.png,Databases/RDSforMariaDB.png
intl-en-us,Databases,RDS for MySQL,"Power your LAMP stack with this popular, open-source database",https://www.huaweicloud.com/intl/en-us/product/mysql.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforMySQL.png,Databases/RDSforMySQL.png
intl-en-us,Databases,RDS for PostgreSQL,An open-source database that ensures data reliability and integrity,https://www.huaweicloud.com/intl/en-us/product/pg.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/RDSforPostgreSQL.png,Databases/RDSforPostgreSQL.png
intl-en-us,Databases,TaurusDB,A MySQL-compatible enterprise-grade database,https://www.huaweicloud.com/intl/en-us/product/taurusdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDBforMySQL.png,Databases/GaussDBforMySQL.png
intl-en-us,Developer Services,Cloud Application Engine (CAE),A service provides fully managed environment for deploying applications,https://www.huaweicloud.com/intl/en-us/product/cae.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CAE.png,DeveloperServices/CAE.png
intl-en-us,Developer Services,CodeArts,Develop software with built-in Huawei expertise,https://www.huaweicloud.com/intl/en-us/product/devcloud.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArts.png,DeveloperServices/CodeArts.png
intl-en-us,Developer Services,CodeArts Artifact,"Secure, reliable artifacts for software development",https://www.huaweicloud.com/intl/en-us/product/cloudrelease.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsArtifact.png,DeveloperServices/CodeArtsArtifact.png
intl-en-us,Developer Services,CodeArts Build,Build code with out-of-the-box capabilities,https://www.huaweicloud.com/intl/en-us/product/cloudbuild.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsBuild.png,DeveloperServices/CodeArtsBuild.png
intl-en-us,Developer Services,CodeArts Check,"Manage code quality with diverse standards, guidelines, and rules",https://www.huaweicloud.com/intl/en-us/product/codecheck.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsCheck.png,DeveloperServices/CodeArtsCheck.png
intl-en-us,Developer Services,CodeArts Deploy,Visualize and simplify code deployments,https://www.huaweicloud.com/intl/en-us/product/clouddeploy.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsDeploy.png,DeveloperServices/CodeArtsDeploy.png
intl-en-us,Developer Services,CodeArts Governance,Identify open-source software risks,https://www.huaweicloud.com/intl/en-us/product/codeartsgovernance.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/DevSecurity.png,DeveloperServices/DevSecurity.png
intl-en-us,Developer Services,CodeArts PerfTest,Test the performance of your applications,https://www.huaweicloud.com/intl/en-us/product/cpts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsPerfTest.png,DeveloperServices/CodeArtsPerfTest.png
intl-en-us,Developer Services,CodeArts Pipeline,Visualize and customize continuous delivery,https://www.huaweicloud.com/intl/en-us/product/cloudpipeline.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsPipeline.png,DeveloperServices/CodeArtsPipeline.png
intl-en-us,Developer Services,CodeArts Repo,Host your code in private Git repositories,https://www.huaweicloud.com/intl/en-us/product/codehub.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsRepo.png,DeveloperServices/CodeArtsRepo.png
intl-en-us,Developer Services,CodeArts Req,Manage R&D requirements efficiently,https://www.huaweicloud.com/intl/en-us/product/projectman.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsReq.png,DeveloperServices/CodeArtsReq.png
intl-en-us,Developer Services,CodeArts TestPlan,A one-stop test management platform,https://www.huaweicloud.com/intl/en-us/product/cloudtest.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsTestPlan.png,DeveloperServices/CodeArtsTestPlan.png
intl-en-us,Developer Services,Huawei Cloud Astro Zero,Develop in low code,https://www.huaweicloud.com/intl/en-us/product/appcube.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/AstroZero.png,DeveloperServices/AstroZero.png
intl-en-us,Developer Services,ServiceStage,A one-stop PaaS service for enterprises,https://www.huaweicloud.com/intl/en-us/product/servicestage.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/ServiceStage.png,DeveloperServices/ServiceStage.png
intl-en-us,Featured,Cloud Container Engine (CCE),"Experience enterprise-class, managed Kubernetes service",https://www.huaweicloud.com/intl/en-us/product/cce.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCE.png,Containers/CCE.png
intl-en-us,Featured,Cloud Search Service (CSS),Query accurately by multiple conditions,https://www.huaweicloud.com/intl/en-us/product/css.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/CSS.png,Analytics/CSS.png
intl-en-us,Featured,Elastic Cloud Server (ECS),"Get your own secure, scalable virtual servers in the cloud",https://www.huaweicloud.com/intl/en-us/product/ecs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/ECS.png,Compute/ECS.png
intl-en-us,Featured,Elastic Load Balance (ELB),Distribute incoming traffic across multiple backend servers,https://www.huaweicloud.com/intl/en-us/product/elb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ELB.png,Networking/ELB.png
intl-en-us,Featured,GaussDB,"An enterprise-grade, distributed relational database",https://www.huaweicloud.com/intl/en-us/product/gaussdb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Databases/GaussDB.png,Databases/GaussDB.png
intl-en-us,Featured,Huawei Cloud Flexus,Next-generation products with transcendent performance and experience,https://www.huaweicloud.com/intl/en-us/product/flexus.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Compute/Flexus.png,Compute/Flexus.png
intl-en-us,Featured,KooDrive,A digital content center for streamlined collaboration,https://www.huaweicloud.com/intl/en-us/product/koodrive.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooDrive.png,aPaaS/KooDrive.png
intl-en-us,Featured,Object Storage Service (OBS),"Take advantage of infinitely scalable, durable, and secure object storage",https://www.huaweicloud.com/intl/en-us/product/obs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/OBS.png,Storage/OBS.png
intl-en-us,Featured,Virtual Private Cloud (VPC),"Guard your system with isolated, private networks",https://www.huaweicloud.com/intl/en-us/product/vpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPC.png,Networking/VPC.png
intl-en-us,Huawei Cloud Stack,Huawei Cloud Stack,"An on-premises, full-stack cloud",https://www.huaweicloud.com/intl/en-us/product/huaweicloudstack.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/HuaweiCloudStack/huaweicloudstack.png,HuaweiCloudStack/huaweicloudstack.png
intl-en-us,Internet of Things,Global SIM Link (GSL),Manage IoT SIM cards in one place,https://www.huaweicloud.com/intl/en-us/product/gsl.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/GSL.png,InternetofThings/GSL.png
intl-en-us,Internet of Things,IoT Device Access (IoTDA),Access device fleets securely and reliably,https://www.huaweicloud.com/intl/en-us/product/iotda.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/IoTDA.png,InternetofThings/IoTDA.png
intl-en-us,Internet of Things,IoT Device Management (IoTDM),Access hundreds of millions of devices stably,https://www.huaweicloud.com/intl/en-us/product/iot.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/IoTDM.png,InternetofThings/IoTDM.png
intl-en-us,Management & Governance,Application Operations Management (AOM),A one-stop O&M platform for cloud resources and applications,https://www.huaweicloud.com/intl/en-us/product/aom.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/AOM.png,ManagementGovernance/AOM.png
intl-en-us,Management & Governance,Application Performance Management (APM),Monitor application performance in near real time,https://www.huaweicloud.com/intl/en-us/product/apm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/APM.png,ManagementGovernance/APM.png
intl-en-us,Management & Governance,Cloud Eye,"Monitor your cloud resources, events, and websites",https://www.huaweicloud.com/intl/en-us/product/ces.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/CES.png,ManagementGovernance/CES.png
intl-en-us,Management & Governance,Cloud Operations Center (COC),"Enjoy secure, efficient, one-stop O&M services",https://www.huaweicloud.com/intl/en-us/product/coc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/COC.png,ManagementGovernance/COC.png
intl-en-us,Management & Governance,Cloud Trace Service (CTS),Track operations made on your cloud resources,https://www.huaweicloud.com/intl/en-us/product/cts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/CTS.png,ManagementGovernance/CTS.png
intl-en-us,Management & Governance,Config,Track global resource configurations and changes,https://www.huaweicloud.com/intl/en-us/product/rms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RMS.png,ManagementGovernance/RMS.png
intl-en-us,Management & Governance,Identity and Access Management (IAM),Securely manage access to your services and resources,https://www.huaweicloud.com/intl/en-us/product/iam.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/IAM.png,ManagementGovernance/IAM.png
intl-en-us,Management & Governance,Log Tank Service (LTS),"Collect, query, and store logs",https://www.huaweicloud.com/intl/en-us/product/lts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/LTS.png,ManagementGovernance/LTS.png
intl-en-us,Management & Governance,Optimization Advisor (OA),Identify potential risks of cloud resources and get personalized recommendations,https://www.huaweicloud.com/intl/en-us/product/oa.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/OA.png,ManagementGovernance/OA.png
intl-en-us,Management & Governance,Organizations,Govern multiple accounts within your organization,https://www.huaweicloud.com/intl/en-us/product/organizations.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/Organizations.png,ManagementGovernance/Organizations.png
intl-en-us,Management & Governance,Resource Access Manager (RAM),Securely share resources across accounts,https://www.huaweicloud.com/intl/en-us/product/ram.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RAM.png,ManagementGovernance/RAM.png
intl-en-us,Management & Governance,Resource Formation Service (RFS),Automatically build cloud service resources in batches,https://www.huaweicloud.com/intl/en-us/product/aos.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RFS.png,ManagementGovernance/RFS.png
intl-en-us,Management & Governance,Resource Governance Center (RGC),"Set up and govern a secure, scalable multi-account cloud environment",https://www.huaweicloud.com/intl/en-us/product/rgc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/RGC.png,ManagementGovernance/RGC.png
intl-en-us,Management & Governance,Simple Message Notification (SMN),"Send messages to email addresses, phone numbers, and HTTP/HTTPS servers at scale",https://www.huaweicloud.com/intl/en-us/product/smn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ManagementGovernance/SMN.png,ManagementGovernance/SMN.png
intl-en-us,Media Services,Industry Video Management Service (IVM),Unified device management for machine vision equipment,https://www.huaweicloud.com/intl/en-us/product/ivm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/IVM.png,SecurityCompliance/IVM.png
intl-en-us,Media Services,Live,Secure and reliable livestreaming with low latency,https://www.huaweicloud.com/intl/en-us/product/live.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/Live.png,MediaServices/Live.png
intl-en-us,Media Services,Media Processing Center (MPC),"Cost-effective, scalable media transcoding",https://www.huaweicloud.com/intl/en-us/product/mpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/MPC.png,MediaServices/MPC.png
intl-en-us,Media Services,MetaStudio,One-stop digital content production pipeline,https://www.huaweicloud.com/intl/en-us/product/metastudio.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/MetaStudio.png,MediaServices/MetaStudio.png
intl-en-us,Media Services,Video on Demand (VOD),"Enjoy a secure, smooth, and customizable VOD service",https://www.huaweicloud.com/intl/en-us/product/vod.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/MediaServices/VOD.png,MediaServices/VOD.png
intl-en-us,Middleware,API Gateway (APIG),"Build, manage, and deploy APIs at any scale",https://www.huaweicloud.com/intl/en-us/product/apig.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/APIG.png,Middleware/APIG.png
intl-en-us,Middleware,Cloud Service Engine (CSE),"Cover microservice application registration, discovery, configuration management, and governance",https://www.huaweicloud.com/intl/en-us/product/cse.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/CSE.png,Middleware/CSE.png
intl-en-us,Middleware,Distributed Cache Service (DCS) for Memcached,A high-performance distributed caching system,https://www.huaweicloud.com/intl/en-us/product/dcsmem.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Memcached.png,Middleware/Memcached.png
intl-en-us,Middleware,Distributed Message Service (DMS),A high-performance managed message queue service,https://www.huaweicloud.com/intl/en-us/product/dms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/DMS.png,Middleware/DMS.png
intl-en-us,Middleware,Distributed Message Service (DMS) for Kafka,"A fully managed, highly reliable message middleware service",https://www.huaweicloud.com/intl/en-us/product/dmskafka.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Kafka.png,Middleware/Kafka.png
intl-en-us,Middleware,Distributed Message Service (DMS) for RabbitMQ,"Open-source compatibility, AMQP supported",https://www.huaweicloud.com/intl/en-us/product/rabbitmq.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/RabbitMQ.png,Middleware/RabbitMQ.png
intl-en-us,Middleware,Distributed Message Service (DMS) for RocketMQ,"Open-source compatibility, low latency, high reliability",https://www.huaweicloud.com/intl/en-us/product/rocketmq.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/ROCKETMQ.png,Middleware/ROCKETMQ.png
intl-en-us,Middleware,Multi-Site High Availability Service (MAS),E2E service failover and DR drills,https://www.huaweicloud.com/intl/en-us/product/mas.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/MAS.png,Middleware/MAS.png
intl-en-us,Migration,Cloud Data Migration (CDM),Migrate data between homogeneous and heterogeneous sources,https://www.huaweicloud.com/intl/en-us/product/cdm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/CDM.png,Migration/CDM.png
intl-en-us,Migration,Migration Center (MgC),Simplify and accelerate cloud migration and modernization,https://www.huaweicloud.com/intl/en-us/product/mgc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/MGC.png,Migration/MGC.png
intl-en-us,Migration,Object Storage Migration Service (OMS),Migrate data in object storage to Huawei Cloud,https://www.huaweicloud.com/intl/en-us/product/oms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/OMS.png,Migration/OMS.png
intl-en-us,Migration,Server Migration Service (SMS),Migrate servers in IDC or other clouds to Huawei Cloud,https://www.huaweicloud.com/intl/en-us/product/sms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Migration/SMS.png,Migration/SMS.png
intl-en-us,Networking,Cloud Connect,Connect VPCs across regions,https://www.huaweicloud.com/intl/en-us/product/cc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/CC.png,Networking/CC.png
intl-en-us,Networking,Direct Connect,Establish dedicated network connections to Huawei Cloud,https://www.huaweicloud.com/intl/en-us/product/dc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/DC.png,Networking/DC.png
intl-en-us,Networking,Domain Name Service (DNS),"Highly available, scalable authoritative resolution",https://www.huaweicloud.com/intl/en-us/product/dns.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/DNS.png,BusinessApplications/DNS.png
intl-en-us,Networking,Elastic IP (EIP),Create highly available systems with static public IP addresses,https://www.huaweicloud.com/intl/en-us/product/eip.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/EIP.png,Networking/EIP.png
intl-en-us,Networking,Elastic Load Balance (ELB),Distribute incoming traffic across multiple backend servers,https://www.huaweicloud.com/intl/en-us/product/elb.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ELB.png,Networking/ELB.png
intl-en-us,Networking,Enterprise Router,Connect your VPCs and on-premises networks simply and easily,https://www.huaweicloud.com/intl/en-us/product/er.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ER.png,Networking/ER.png
intl-en-us,Networking,Enterprise Switch,Connect cloud and on-premises networks at Layer 2,https://www.huaweicloud.com/intl/en-us/product/esw.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/ESW.png,Networking/ESW.png
intl-en-us,Networking,Global Accelerator,Accelerate access over Huawei Cloud backbone network,https://www.huaweicloud.com/intl/en-us/product/ga.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/GA.png,Networking/GA.png
intl-en-us,Networking,NAT Gateway (NAT),Enable network address translation for cloud and on-premises servers,https://www.huaweicloud.com/intl/en-us/product/nat.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/NAT.png,Networking/NAT.png
intl-en-us,Networking,VPC Endpoint (VPCEP),Set up private connections between VPCs,https://www.huaweicloud.com/intl/en-us/product/vpcep.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPCEP.png,Networking/VPCEP.png
